grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells
grid_size7_complexity0.80_0005_ReflectEnv,7,0.8,5,17,0,0.0,1
grid_size7_complexity0.80_0005_RotateEnv,7,0.8,5,17,0,0.0,1
grid_size7_complexity0.80_0005_StartGoalSwap,7,0.8,5,17,1,0.058823529411764705,1
grid_size7_complexity0.80_0005_TransposeEnv,7,0.8,5,17,3,0.17647058823529413,1
grid_size7_complexity0.80_0006_ReflectEnv,7,0.8,6,17,0,0.0,1
grid_size7_complexity0.80_0006_RotateEnv,7,0.8,6,17,0,0.0,1
grid_size7_complexity0.80_0006_StartGoalSwap,7,0.8,6,17,0,0.0,1
grid_size7_complexity0.80_0006_TransposeEnv,7,0.8,6,17,0,0.0,1
grid_size7_complexity0.80_0007_ReflectEnv,7,0.8,7,17,0,0.0,1
grid_size7_complexity0.80_0007_RotateEnv,7,0.8,7,17,1,0.058823529411764705,1
grid_size7_complexity0.80_0007_StartGoalSwap,7,0.8,7,17,2,0.11764705882352941,1
grid_size7_complexity0.80_0007_TransposeEnv,7,0.8,7,17,0,0.0,1
grid_size7_complexity0.80_0008_ReflectEnv,7,0.8,8,17,0,0.0,1
grid_size7_complexity0.80_0008_RotateEnv,7,0.8,8,17,2,0.11764705882352941,1
grid_size7_complexity0.80_0008_StartGoalSwap,7,0.8,8,17,1,0.058823529411764705,1
grid_size7_complexity0.80_0008_TransposeEnv,7,0.8,8,17,1,0.058823529411764705,1
grid_size7_complexity0.80_0009_ReflectEnv,7,0.8,9,17,1,0.058823529411764705,1
grid_size7_complexity0.80_0009_RotateEnv,7,0.8,9,17,0,0.0,1
grid_size7_complexity0.80_0009_StartGoalSwap,7,0.8,9,17,0,0.0,1
grid_size7_complexity0.80_0009_TransposeEnv,7,0.8,9,17,0,0.0,1
grid_size7_complexity1.00_0000_ReflectEnv,7,1.0,0,16,0,0.0,0
grid_size7_complexity1.00_0000_RotateEnv,7,1.0,0,16,0,0.0,0
grid_size7_complexity1.00_0000_StartGoalSwap,7,1.0,0,16,1,0.0625,0
grid_size7_complexity1.00_0000_TransposeEnv,7,1.0,0,16,0,0.0,0
grid_size7_complexity1.00_0001_ReflectEnv,7,1.0,1,16,1,0.0625,0
grid_size7_complexity1.00_0001_RotateEnv,7,1.0,1,16,0,0.0,0
grid_size7_complexity1.00_0001_StartGoalSwap,7,1.0,1,16,2,0.125,0
grid_size7_complexity1.00_0001_TransposeEnv,7,1.0,1,16,0,0.0,0
grid_size7_complexity1.00_0002_ReflectEnv,7,1.0,2,16,0,0.0,0
grid_size7_complexity1.00_0002_RotateEnv,7,1.0,2,16,0,0.0,0
grid_size7_complexity1.00_0002_StartGoalSwap,7,1.0,2,16,0,0.0,0
grid_size7_complexity1.00_0002_TransposeEnv,7,1.0,2,16,0,0.0,0
grid_size7_complexity1.00_0003_ReflectEnv,7,1.0,3,16,2,0.125,0
grid_size7_complexity1.00_0003_RotateEnv,7,1.0,3,16,0,0.0,0
grid_size7_complexity1.00_0003_StartGoalSwap,7,1.0,3,16,0,0.0,0
grid_size7_complexity1.00_0003_TransposeEnv,7,1.0,3,16,0,0.0,0
grid_size7_complexity1.00_0004_ReflectEnv,7,1.0,4,16,0,0.0,0
grid_size7_complexity1.00_0004_RotateEnv,7,1.0,4,16,1,0.0625,0
grid_size7_complexity1.00_0004_StartGoalSwap,7,1.0,4,16,0,0.0,0
grid_size7_complexity1.00_0004_TransposeEnv,7,1.0,4,16,0,0.0,0
grid_size7_complexity1.00_0005_ReflectEnv,7,1.0,5,16,1,0.0625,0
grid_size7_complexity1.00_0005_RotateEnv,7,1.0,5,16,1,0.0625,0
grid_size7_complexity1.00_0005_StartGoalSwap,7,1.0,5,16,0,0.0,0
grid_size7_complexity1.00_0005_TransposeEnv,7,1.0,5,16,0,0.0,0
grid_size7_complexity1.00_0006_ReflectEnv,7,1.0,6,16,0,0.0,0
grid_size7_complexity1.00_0006_RotateEnv,7,1.0,6,16,1,0.0625,0
grid_size7_complexity1.00_0006_StartGoalSwap,7,1.0,6,16,0,0.0,0
grid_size7_complexity1.00_0006_TransposeEnv,7,1.0,6,16,0,0.0,0
grid_size7_complexity1.00_0007_ReflectEnv,7,1.0,7,16,1,0.0625,0
grid_size7_complexity1.00_0007_RotateEnv,7,1.0,7,16,0,0.0,0
