grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells
grid_size13_complexity0.00_0002_StartGoalSwap,13,0.0,2,120,0,0.0,100
grid_size13_complexity0.00_0002_TransposeEnv,13,0.0,2,120,0,0.0,100
grid_size13_complexity0.00_0003_ReflectEnv,13,0.0,3,120,0,0.0,100
grid_size13_complexity0.00_0003_RotateEnv,13,0.0,3,120,2,0.016666666666666666,100
grid_size13_complexity0.00_0003_StartGoalSwap,13,0.0,3,120,0,0.0,100
grid_size13_complexity0.00_0003_TransposeEnv,13,0.0,3,120,0,0.0,100
grid_size13_complexity0.00_0004_ReflectEnv,13,0.0,4,120,0,0.0,100
grid_size13_complexity0.00_0004_RotateEnv,13,0.0,4,120,0,0.0,100
grid_size13_complexity0.00_0004_StartGoalSwap,13,0.0,4,120,0,0.0,100
grid_size13_complexity0.00_0004_TransposeEnv,13,0.0,4,120,0,0.0,100
grid_size13_complexity0.00_0005_ReflectEnv,13,0.0,5,120,0,0.0,100
grid_size13_complexity0.00_0005_RotateEnv,13,0.0,5,120,0,0.0,100
grid_size13_complexity0.00_0005_StartGoalSwap,13,0.0,5,120,0,0.0,100
grid_size13_complexity0.00_0005_TransposeEnv,13,0.0,5,120,0,0.0,100
grid_size13_complexity0.00_0006_ReflectEnv,13,0.0,6,120,1,0.008333333333333333,100
grid_size13_complexity0.00_0006_RotateEnv,13,0.0,6,120,0,0.0,100
grid_size13_complexity0.00_0006_StartGoalSwap,13,0.0,6,120,0,0.0,100
grid_size13_complexity0.00_0006_TransposeEnv,13,0.0,6,120,1,0.008333333333333333,100
grid_size13_complexity0.00_0007_ReflectEnv,13,0.0,7,120,0,0.0,100
grid_size13_complexity0.00_0007_RotateEnv,13,0.0,7,120,1,0.008333333333333333,100
grid_size13_complexity0.00_0007_StartGoalSwap,13,0.0,7,120,0,0.0,100
grid_size13_complexity0.00_0007_TransposeEnv,13,0.0,7,120,0,0.0,100
grid_size13_complexity0.00_0008_ReflectEnv,13,0.0,8,120,0,0.0,100
grid_size13_complexity0.00_0008_RotateEnv,13,0.0,8,120,3,0.025,100
grid_size13_complexity0.00_0008_StartGoalSwap,13,0.0,8,120,0,0.0,100
grid_size13_complexity0.00_0008_TransposeEnv,13,0.0,8,120,0,0.0,100
grid_size13_complexity0.00_0009_ReflectEnv,13,0.0,9,120,0,0.0,100
grid_size13_complexity0.00_0009_RotateEnv,13,0.0,9,120,0,0.0,100
grid_size13_complexity0.00_0009_StartGoalSwap,13,0.0,9,120,0,0.0,100
grid_size13_complexity0.00_0009_TransposeEnv,13,0.0,9,120,0,0.0,100
grid_size13_complexity0.20_0000_ReflectEnv,13,0.2,0,110,2,0.01818181818181818,64
grid_size13_complexity0.20_0000_RotateEnv,13,0.2,0,110,5,0.045454545454545456,64
grid_size13_complexity0.20_0000_StartGoalSwap,13,0.2,0,110,5,0.045454545454545456,73
grid_size13_complexity0.20_0000_TransposeEnv,13,0.2,0,110,6,0.05454545454545454,64
grid_size13_complexity0.20_0001_ReflectEnv,13,0.2,1,110,4,0.03636363636363636,73
grid_size13_complexity0.20_0001_RotateEnv,13,0.2,1,110,4,0.03636363636363636,73
grid_size13_complexity0.20_0001_StartGoalSwap,13,0.2,1,110,8,0.07272727272727272,67
grid_size13_complexity0.20_0001_TransposeEnv,13,0.2,1,110,5,0.045454545454545456,73
grid_size13_complexity0.20_0002_ReflectEnv,13,0.2,2,110,8,0.07272727272727272,72
grid_size13_complexity0.20_0002_RotateEnv,13,0.2,2,110,6,0.05454545454545454,72
grid_size13_complexity0.20_0002_StartGoalSwap,13,0.2,2,110,3,0.02727272727272727,72
grid_size13_complexity0.20_0002_TransposeEnv,13,0.2,2,110,2,0.01818181818181818,72
grid_size13_complexity0.20_0003_ReflectEnv,13,0.2,3,110,6,0.05454545454545454,71
grid_size13_complexity0.20_0003_RotateEnv,13,0.2,3,110,2,0.01818181818181818,71
grid_size13_complexity0.20_0003_StartGoalSwap,13,0.2,3,110,7,0.06363636363636363,72
grid_size13_complexity0.20_0003_TransposeEnv,13,0.2,3,110,3,0.02727272727272727,71
grid_size13_complexity0.20_0004_ReflectEnv,13,0.2,4,110,6,0.05454545454545454,71
grid_size13_complexity0.20_0004_RotateEnv,13,0.2,4,110,6,0.05454545454545454,71
grid_size13_complexity0.20_0004_StartGoalSwap,13,0.2,4,110,4,0.03636363636363636,72
grid_size13_complexity0.20_0004_TransposeEnv,13,0.2,4,110,6,0.05454545454545454,71
