grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells
grid_size15_complexity0.60_0000_ReflectEnv,15,0.6,0,124,28,0.22580645161290322,38
grid_size15_complexity0.60_0000_RotateEnv,15,0.6,0,124,21,0.1693548387096774,38
grid_size15_complexity0.60_0000_StartGoalSwap,15,0.6,0,124,32,0.25806451612903225,39
grid_size15_complexity0.60_0000_TransposeEnv,15,0.6,0,124,24,0.1935483870967742,38
grid_size15_complexity0.60_0001_ReflectEnv,15,0.6,1,124,12,0.0967741935483871,40
grid_size15_complexity0.60_0001_RotateEnv,15,0.6,1,124,28,0.22580645161290322,40
grid_size15_complexity0.60_0001_StartGoalSwap,15,0.6,1,124,31,0.25,43
grid_size15_complexity0.60_0001_TransposeEnv,15,0.6,1,124,18,0.14516129032258066,40
grid_size15_complexity0.60_0002_ReflectEnv,15,0.6,2,124,31,0.25,39
grid_size15_complexity0.60_0002_RotateEnv,15,0.6,2,124,24,0.1935483870967742,39
grid_size15_complexity0.60_0002_StartGoalSwap,15,0.6,2,124,17,0.13709677419354838,38
grid_size15_complexity0.60_0002_TransposeEnv,15,0.6,2,124,19,0.1532258064516129,39
grid_size15_complexity0.60_0003_ReflectEnv,15,0.6,3,124,17,0.13709677419354838,36
grid_size15_complexity0.60_0003_RotateEnv,15,0.6,3,124,19,0.1532258064516129,36
grid_size15_complexity0.60_0003_StartGoalSwap,15,0.6,3,124,21,0.1693548387096774,34
grid_size15_complexity0.60_0003_TransposeEnv,15,0.6,3,124,26,0.20967741935483872,36
grid_size15_complexity0.60_0004_ReflectEnv,15,0.6,4,124,36,0.2903225806451613,43
grid_size15_complexity0.60_0004_RotateEnv,15,0.6,4,124,30,0.24193548387096775,43
grid_size15_complexity0.60_0004_StartGoalSwap,15,0.6,4,124,23,0.18548387096774194,43
grid_size15_complexity0.60_0004_TransposeEnv,15,0.6,4,124,36,0.2903225806451613,43
grid_size15_complexity0.60_0005_ReflectEnv,15,0.6,5,124,26,0.20967741935483872,37
grid_size15_complexity0.60_0005_RotateEnv,15,0.6,5,124,19,0.1532258064516129,37
grid_size15_complexity0.60_0005_StartGoalSwap,15,0.6,5,124,17,0.13709677419354838,38
grid_size15_complexity0.60_0005_TransposeEnv,15,0.6,5,124,25,0.20161290322580644,37
grid_size15_complexity0.60_0006_ReflectEnv,15,0.6,6,124,14,0.11290322580645161,37
grid_size15_complexity0.60_0006_RotateEnv,15,0.6,6,124,41,0.33064516129032256,37
grid_size15_complexity0.60_0006_StartGoalSwap,15,0.6,6,124,18,0.14516129032258066,38
grid_size15_complexity0.60_0006_TransposeEnv,15,0.6,6,124,35,0.28225806451612906,37
grid_size15_complexity0.60_0007_ReflectEnv,15,0.6,7,124,26,0.20967741935483872,38
grid_size15_complexity0.60_0007_RotateEnv,15,0.6,7,124,28,0.22580645161290322,38
grid_size15_complexity0.60_0007_StartGoalSwap,15,0.6,7,124,32,0.25806451612903225,42
grid_size15_complexity0.60_0007_TransposeEnv,15,0.6,7,124,23,0.18548387096774194,38
grid_size15_complexity0.60_0008_ReflectEnv,15,0.6,8,124,17,0.13709677419354838,35
grid_size15_complexity0.60_0008_RotateEnv,15,0.6,8,124,27,0.21774193548387097,35
grid_size15_complexity0.60_0008_StartGoalSwap,15,0.6,8,124,24,0.1935483870967742,36
grid_size15_complexity0.60_0008_TransposeEnv,15,0.6,8,124,17,0.13709677419354838,35
grid_size15_complexity0.60_0009_ReflectEnv,15,0.6,9,124,24,0.1935483870967742,37
grid_size15_complexity0.60_0009_RotateEnv,15,0.6,9,124,32,0.25806451612903225,37
grid_size15_complexity0.60_0009_StartGoalSwap,15,0.6,9,124,30,0.24193548387096775,37
grid_size15_complexity0.60_0009_TransposeEnv,15,0.6,9,124,25,0.20161290322580644,37
grid_size15_complexity0.80_0000_ReflectEnv,15,0.8,0,110,36,0.32727272727272727,15
grid_size15_complexity0.80_0000_RotateEnv,15,0.8,0,110,30,0.2727272727272727,15
grid_size15_complexity0.80_0000_StartGoalSwap,15,0.8,0,110,43,0.39090909090909093,14
grid_size15_complexity0.80_0000_TransposeEnv,15,0.8,0,110,35,0.3181818181818182,15
grid_size15_complexity0.80_0001_ReflectEnv,15,0.8,1,110,30,0.2727272727272727,16
grid_size15_complexity0.80_0001_RotateEnv,15,0.8,1,110,37,0.33636363636363636,16
grid_size15_complexity0.80_0001_StartGoalSwap,15,0.8,1,110,28,0.2545454545454545,16
grid_size15_complexity0.80_0001_TransposeEnv,15,0.8,1,110,33,0.3,16
grid_size15_complexity0.80_0002_ReflectEnv,15,0.8,2,110,33,0.3,16
grid_size15_complexity0.80_0002_RotateEnv,15,0.8,2,110,25,0.22727272727272727,16
