grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells
grid_size7_complexity0.00_0007_StartGoalSwap,7,0.0,7,24,0,0.0,16
grid_size7_complexity0.00_0007_TransposeEnv,7,0.0,7,24,0,0.0,16
grid_size7_complexity0.00_0008_ReflectEnv,7,0.0,8,24,0,0.0,16
grid_size7_complexity0.00_0008_RotateEnv,7,0.0,8,24,0,0.0,16
grid_size7_complexity0.00_0008_StartGoalSwap,7,0.0,8,24,0,0.0,16
grid_size7_complexity0.00_0008_TransposeEnv,7,0.0,8,24,0,0.0,16
grid_size7_complexity0.00_0009_ReflectEnv,7,0.0,9,24,0,0.0,16
grid_size7_complexity0.00_0009_RotateEnv,7,0.0,9,24,0,0.0,16
grid_size7_complexity0.00_0009_StartGoalSwap,7,0.0,9,24,0,0.0,16
grid_size7_complexity0.00_0009_TransposeEnv,7,0.0,9,24,0,0.0,16
grid_size7_complexity0.20_0000_ReflectEnv,7,0.2,0,22,0,0.0,11
grid_size7_complexity0.20_0000_RotateEnv,7,0.2,0,22,0,0.0,11
grid_size7_complexity0.20_0000_StartGoalSwap,7,0.2,0,22,0,0.0,11
grid_size7_complexity0.20_0000_TransposeEnv,7,0.2,0,22,0,0.0,11
grid_size7_complexity0.20_0001_ReflectEnv,7,0.2,1,22,0,0.0,10
grid_size7_complexity0.20_0001_RotateEnv,7,0.2,1,22,1,0.045454545454545456,10
grid_size7_complexity0.20_0001_StartGoalSwap,7,0.2,1,22,0,0.0,10
grid_size7_complexity0.20_0001_TransposeEnv,7,0.2,1,22,0,0.0,10
grid_size7_complexity0.20_0002_ReflectEnv,7,0.2,2,22,0,0.0,10
grid_size7_complexity0.20_0002_RotateEnv,7,0.2,2,22,0,0.0,10
grid_size7_complexity0.20_0002_StartGoalSwap,7,0.2,2,22,1,0.045454545454545456,8
grid_size7_complexity0.20_0002_TransposeEnv,7,0.2,2,22,1,0.045454545454545456,10
grid_size7_complexity0.20_0003_ReflectEnv,7,0.2,3,22,0,0.0,10
grid_size7_complexity0.20_0003_RotateEnv,7,0.2,3,22,0,0.0,10
grid_size7_complexity0.20_0003_StartGoalSwap,7,0.2,3,22,0,0.0,10
grid_size7_complexity0.20_0003_TransposeEnv,7,0.2,3,22,0,0.0,10
grid_size7_complexity0.20_0004_ReflectEnv,7,0.2,4,22,1,0.045454545454545456,11
grid_size7_complexity0.20_0004_RotateEnv,7,0.2,4,22,1,0.045454545454545456,11
grid_size7_complexity0.20_0004_StartGoalSwap,7,0.2,4,22,1,0.045454545454545456,9
grid_size7_complexity0.20_0004_TransposeEnv,7,0.2,4,22,0,0.0,11
grid_size7_complexity0.20_0005_ReflectEnv,7,0.2,5,22,1,0.045454545454545456,11
grid_size7_complexity0.20_0005_RotateEnv,7,0.2,5,22,0,0.0,11
grid_size7_complexity0.20_0005_StartGoalSwap,7,0.2,5,22,0,0.0,11
grid_size7_complexity0.20_0005_TransposeEnv,7,0.2,5,22,0,0.0,11
grid_size7_complexity0.20_0006_ReflectEnv,7,0.2,6,22,1,0.045454545454545456,10
grid_size7_complexity0.20_0006_RotateEnv,7,0.2,6,22,0,0.0,10
grid_size7_complexity0.20_0006_StartGoalSwap,7,0.2,6,22,2,0.09090909090909091,10
grid_size7_complexity0.20_0006_TransposeEnv,7,0.2,6,22,0,0.0,10
grid_size7_complexity0.20_0007_ReflectEnv,7,0.2,7,22,1,0.045454545454545456,11
grid_size7_complexity0.20_0007_RotateEnv,7,0.2,7,22,1,0.045454545454545456,11
grid_size7_complexity0.20_0007_StartGoalSwap,7,0.2,7,22,0,0.0,9
grid_size7_complexity0.20_0007_TransposeEnv,7,0.2,7,22,0,0.0,11
grid_size7_complexity0.20_0008_ReflectEnv,7,0.2,8,22,0,0.0,10
grid_size7_complexity0.20_0008_RotateEnv,7,0.2,8,22,0,0.0,10
grid_size7_complexity0.20_0008_StartGoalSwap,7,0.2,8,22,0,0.0,10
grid_size7_complexity0.20_0008_TransposeEnv,7,0.2,8,22,0,0.0,10
grid_size7_complexity0.20_0009_ReflectEnv,7,0.2,9,22,0,0.0,10
grid_size7_complexity0.20_0009_RotateEnv,7,0.2,9,22,2,0.09090909090909091,10
grid_size7_complexity0.20_0009_StartGoalSwap,7,0.2,9,22,0,0.0,10
grid_size7_complexity0.20_0009_TransposeEnv,7,0.2,9,22,0,0.0,10
