grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells
grid_size7_complexity1.00_0007_StartGoalSwap,7,1.0,7,16,2,0.125,0
grid_size7_complexity1.00_0007_TransposeEnv,7,1.0,7,16,0,0.0,0
grid_size7_complexity1.00_0008_ReflectEnv,7,1.0,8,16,0,0.0,0
grid_size7_complexity1.00_0008_RotateEnv,7,1.0,8,16,0,0.0,0
grid_size7_complexity1.00_0008_StartGoalSwap,7,1.0,8,16,0,0.0,0
grid_size7_complexity1.00_0008_TransposeEnv,7,1.0,8,16,0,0.0,0
grid_size7_complexity1.00_0009_ReflectEnv,7,1.0,9,16,0,0.0,0
grid_size7_complexity1.00_0009_RotateEnv,7,1.0,9,16,0,0.0,0
grid_size7_complexity1.00_0009_StartGoalSwap,7,1.0,9,16,0,0.0,0
grid_size7_complexity1.00_0009_TransposeEnv,7,1.0,9,16,0,0.0,0
grid_size9_complexity0.00_0000_ReflectEnv,9,0.0,0,48,0,0.0,36
grid_size9_complexity0.00_0000_RotateEnv,9,0.0,0,48,0,0.0,36
grid_size9_complexity0.00_0000_StartGoalSwap,9,0.0,0,48,0,0.0,36
grid_size9_complexity0.00_0000_TransposeEnv,9,0.0,0,48,0,0.0,36
grid_size9_complexity0.00_0001_ReflectEnv,9,0.0,1,48,0,0.0,36
grid_size9_complexity0.00_0001_RotateEnv,9,0.0,1,48,1,0.020833333333333332,36
grid_size9_complexity0.00_0001_StartGoalSwap,9,0.0,1,48,0,0.0,36
grid_size9_complexity0.00_0001_TransposeEnv,9,0.0,1,48,0,0.0,36
grid_size9_complexity0.00_0002_ReflectEnv,9,0.0,2,48,0,0.0,36
grid_size9_complexity0.00_0002_RotateEnv,9,0.0,2,48,0,0.0,36
grid_size9_complexity0.00_0002_StartGoalSwap,9,0.0,2,48,0,0.0,36
grid_size9_complexity0.00_0002_TransposeEnv,9,0.0,2,48,0,0.0,36
grid_size9_complexity0.00_0003_ReflectEnv,9,0.0,3,48,0,0.0,36
grid_size9_complexity0.00_0003_RotateEnv,9,0.0,3,48,0,0.0,36
grid_size9_complexity0.00_0003_StartGoalSwap,9,0.0,3,48,0,0.0,36
grid_size9_complexity0.00_0003_TransposeEnv,9,0.0,3,48,0,0.0,36
grid_size9_complexity0.00_0004_ReflectEnv,9,0.0,4,48,1,0.020833333333333332,36
grid_size9_complexity0.00_0004_RotateEnv,9,0.0,4,48,1,0.020833333333333332,36
grid_size9_complexity0.00_0004_StartGoalSwap,9,0.0,4,48,0,0.0,36
grid_size9_complexity0.00_0004_TransposeEnv,9,0.0,4,48,1,0.020833333333333332,36
grid_size9_complexity0.00_0005_ReflectEnv,9,0.0,5,48,0,0.0,36
grid_size9_complexity0.00_0005_RotateEnv,9,0.0,5,48,2,0.041666666666666664,36
grid_size9_complexity0.00_0005_StartGoalSwap,9,0.0,5,48,0,0.0,36
grid_size9_complexity0.00_0005_TransposeEnv,9,0.0,5,48,2,0.041666666666666664,36
grid_size9_complexity0.00_0006_ReflectEnv,9,0.0,6,48,0,0.0,36
grid_size9_complexity0.00_0006_RotateEnv,9,0.0,6,48,0,0.0,36
grid_size9_complexity0.00_0006_StartGoalSwap,9,0.0,6,48,0,0.0,36
grid_size9_complexity0.00_0006_TransposeEnv,9,0.0,6,48,0,0.0,36
grid_size9_complexity0.00_0007_ReflectEnv,9,0.0,7,48,0,0.0,36
grid_size9_complexity0.00_0007_RotateEnv,9,0.0,7,48,0,0.0,36
grid_size9_complexity0.00_0007_StartGoalSwap,9,0.0,7,48,0,0.0,36
grid_size9_complexity0.00_0007_TransposeEnv,9,0.0,7,48,0,0.0,36
grid_size9_complexity0.00_0008_ReflectEnv,9,0.0,8,48,0,0.0,36
grid_size9_complexity0.00_0008_RotateEnv,9,0.0,8,48,0,0.0,36
grid_size9_complexity0.00_0008_StartGoalSwap,9,0.0,8,48,0,0.0,36
grid_size9_complexity0.00_0008_TransposeEnv,9,0.0,8,48,0,0.0,36
grid_size9_complexity0.00_0009_ReflectEnv,9,0.0,9,48,0,0.0,36
grid_size9_complexity0.00_0009_RotateEnv,9,0.0,9,48,0,0.0,36
grid_size9_complexity0.00_0009_StartGoalSwap,9,0.0,9,48,0,0.0,36
grid_size9_complexity0.00_0009_TransposeEnv,9,0.0,9,48,0,0.0,36
