grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells
grid_size11_complexity0.20_0002_StartGoalSwap,11,0.2,2,73,3,0.0410958904109589,43
grid_size11_complexity0.20_0002_TransposeEnv,11,0.2,2,73,3,0.0410958904109589,41
grid_size11_complexity0.20_0003_ReflectEnv,11,0.2,3,73,10,0.136986301369863,42
grid_size11_complexity0.20_0003_RotateEnv,11,0.2,3,73,4,0.0547945205479452,42
grid_size11_complexity0.20_0003_StartGoalSwap,11,0.2,3,73,7,0.0958904109589041,44
grid_size11_complexity0.20_0003_TransposeEnv,11,0.2,3,73,3,0.0410958904109589,42
grid_size11_complexity0.20_0004_ReflectEnv,11,0.2,4,73,2,0.0273972602739726,44
grid_size11_complexity0.20_0004_RotateEnv,11,0.2,4,73,2,0.0273972602739726,44
grid_size11_complexity0.20_0004_StartGoalSwap,11,0.2,4,73,1,0.0136986301369863,44
grid_size11_complexity0.20_0004_TransposeEnv,11,0.2,4,73,2,0.0273972602739726,44
grid_size11_complexity0.20_0005_ReflectEnv,11,0.2,5,73,0,0.0,46
grid_size11_complexity0.20_0005_RotateEnv,11,0.2,5,73,1,0.0136986301369863,46
grid_size11_complexity0.20_0005_StartGoalSwap,11,0.2,5,73,0,0.0,46
grid_size11_complexity0.20_0005_TransposeEnv,11,0.2,5,73,1,0.0136986301369863,46
grid_size11_complexity0.20_0006_ReflectEnv,11,0.2,6,73,4,0.0547945205479452,45
grid_size11_complexity0.20_0006_RotateEnv,11,0.2,6,73,5,0.0684931506849315,45
grid_size11_complexity0.20_0006_StartGoalSwap,11,0.2,6,73,4,0.0547945205479452,43
grid_size11_complexity0.20_0006_TransposeEnv,11,0.2,6,73,2,0.0273972602739726,45
grid_size11_complexity0.20_0007_ReflectEnv,11,0.2,7,73,10,0.136986301369863,42
grid_size11_complexity0.20_0007_RotateEnv,11,0.2,7,73,12,0.1643835616438356,42
grid_size11_complexity0.20_0007_StartGoalSwap,11,0.2,7,73,0,0.0,45
grid_size11_complexity0.20_0007_TransposeEnv,11,0.2,7,73,0,0.0,42
grid_size11_complexity0.20_0008_ReflectEnv,11,0.2,8,73,3,0.0410958904109589,42
grid_size11_complexity0.20_0008_RotateEnv,11,0.2,8,73,1,0.0136986301369863,42
grid_size11_complexity0.20_0008_StartGoalSwap,11,0.2,8,73,8,0.1095890410958904,44
grid_size11_complexity0.20_0008_TransposeEnv,11,0.2,8,73,7,0.0958904109589041,42
grid_size11_complexity0.20_0009_ReflectEnv,11,0.2,9,73,3,0.0410958904109589,44
grid_size11_complexity0.20_0009_RotateEnv,11,0.2,9,73,3,0.0410958904109589,44
grid_size11_complexity0.20_0009_StartGoalSwap,11,0.2,9,73,3,0.0410958904109589,43
grid_size11_complexity0.20_0009_TransposeEnv,11,0.2,9,73,1,0.0136986301369863,44
grid_size11_complexity0.40_0000_ReflectEnv,11,0.4,0,67,5,0.07462686567164178,30
grid_size11_complexity0.40_0000_RotateEnv,11,0.4,0,67,8,0.11940298507462686,30
grid_size11_complexity0.40_0000_StartGoalSwap,11,0.4,0,67,13,0.19402985074626866,30
grid_size11_complexity0.40_0000_TransposeEnv,11,0.4,0,67,7,0.1044776119402985,30
grid_size11_complexity0.40_0001_ReflectEnv,11,0.4,1,67,4,0.05970149253731343,33
grid_size11_complexity0.40_0001_RotateEnv,11,0.4,1,67,5,0.07462686567164178,33
grid_size11_complexity0.40_0001_StartGoalSwap,11,0.4,1,67,1,0.014925373134328358,30
grid_size11_complexity0.40_0001_TransposeEnv,11,0.4,1,67,0,0.0,33
grid_size11_complexity0.40_0002_ReflectEnv,11,0.4,2,67,3,0.04477611940298507,31
grid_size11_complexity0.40_0002_RotateEnv,11,0.4,2,67,3,0.04477611940298507,31
grid_size11_complexity0.40_0002_StartGoalSwap,11,0.4,2,67,5,0.07462686567164178,29
grid_size11_complexity0.40_0002_TransposeEnv,11,0.4,2,67,6,0.08955223880597014,31
grid_size11_complexity0.40_0003_ReflectEnv,11,0.4,3,67,11,0.16417910447761194,27
grid_size11_complexity0.40_0003_RotateEnv,11,0.4,3,67,5,0.07462686567164178,27
grid_size11_complexity0.40_0003_StartGoalSwap,11,0.4,3,67,1,0.014925373134328358,28
grid_size11_complexity0.40_0003_TransposeEnv,11,0.4,3,67,2,0.029850746268656716,27
grid_size11_complexity0.40_0004_ReflectEnv,11,0.4,4,67,3,0.04477611940298507,29
grid_size11_complexity0.40_0004_RotateEnv,11,0.4,4,67,9,0.13432835820895522,29
grid_size11_complexity0.40_0004_StartGoalSwap,11,0.4,4,67,7,0.1044776119402985,30
grid_size11_complexity0.40_0004_TransposeEnv,11,0.4,4,67,4,0.05970149253731343,29
