grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells
grid_size13_complexity0.20_0005_ReflectEnv,13,0.2,5,110,3,0.02727272727272727,74
grid_size13_complexity0.20_0005_RotateEnv,13,0.2,5,110,9,0.08181818181818182,74
grid_size13_complexity0.20_0005_StartGoalSwap,13,0.2,5,110,1,0.00909090909090909,74
grid_size13_complexity0.20_0005_TransposeEnv,13,0.2,5,110,6,0.05454545454545454,74
grid_size13_complexity0.20_0006_ReflectEnv,13,0.2,6,110,11,0.1,68
grid_size13_complexity0.20_0006_RotateEnv,13,0.2,6,110,22,0.2,68
grid_size13_complexity0.20_0006_StartGoalSwap,13,0.2,6,110,6,0.05454545454545454,74
grid_size13_complexity0.20_0006_TransposeEnv,13,0.2,6,110,15,0.13636363636363635,68
grid_size13_complexity0.20_0007_ReflectEnv,13,0.2,7,110,5,0.045454545454545456,74
grid_size13_complexity0.20_0007_RotateEnv,13,0.2,7,110,6,0.05454545454545454,74
grid_size13_complexity0.20_0007_StartGoalSwap,13,0.2,7,110,13,0.11818181818181818,73
grid_size13_complexity0.20_0007_TransposeEnv,13,0.2,7,110,1,0.00909090909090909,74
grid_size13_complexity0.20_0008_ReflectEnv,13,0.2,8,110,3,0.02727272727272727,70
grid_size13_complexity0.20_0008_RotateEnv,13,0.2,8,110,3,0.02727272727272727,70
grid_size13_complexity0.20_0008_StartGoalSwap,13,0.2,8,110,4,0.03636363636363636,74
grid_size13_complexity0.20_0008_TransposeEnv,13,0.2,8,110,5,0.045454545454545456,70
grid_size13_complexity0.20_0009_ReflectEnv,13,0.2,9,110,8,0.07272727272727272,68
grid_size13_complexity0.20_0009_RotateEnv,13,0.2,9,110,10,0.09090909090909091,68
grid_size13_complexity0.20_0009_StartGoalSwap,13,0.2,9,110,7,0.06363636363636363,68
grid_size13_complexity0.20_0009_TransposeEnv,13,0.2,9,110,6,0.05454545454545454,68
grid_size13_complexity0.40_0000_ReflectEnv,13,0.4,0,100,8,0.08,50
grid_size13_complexity0.40_0000_RotateEnv,13,0.4,0,100,6,0.06,50
grid_size13_complexity0.40_0000_StartGoalSwap,13,0.4,0,100,9,0.09,47
grid_size13_complexity0.40_0000_TransposeEnv,13,0.4,0,100,16,0.16,50
grid_size13_complexity0.40_0001_ReflectEnv,13,0.4,1,100,13,0.13,48
grid_size13_complexity0.40_0001_RotateEnv,13,0.4,1,100,16,0.16,48
grid_size13_complexity0.40_0001_StartGoalSwap,13,0.4,1,100,8,0.08,48
grid_size13_complexity0.40_0001_TransposeEnv,13,0.4,1,100,15,0.15,48
grid_size13_complexity0.40_0002_ReflectEnv,13,0.4,2,100,11,0.11,52
grid_size13_complexity0.40_0002_RotateEnv,13,0.4,2,100,9,0.09,52
grid_size13_complexity0.40_0002_StartGoalSwap,13,0.4,2,100,4,0.04,52
grid_size13_complexity0.40_0002_TransposeEnv,13,0.4,2,100,5,0.05,52
grid_size13_complexity0.40_0003_ReflectEnv,13,0.4,3,100,25,0.25,44
grid_size13_complexity0.40_0003_RotateEnv,13,0.4,3,100,8,0.08,44
grid_size13_complexity0.40_0003_StartGoalSwap,13,0.4,3,100,14,0.14,44
grid_size13_complexity0.40_0003_TransposeEnv,13,0.4,3,100,13,0.13,44
grid_size13_complexity0.40_0004_ReflectEnv,13,0.4,4,100,15,0.15,46
grid_size13_complexity0.40_0004_RotateEnv,13,0.4,4,100,11,0.11,46
grid_size13_complexity0.40_0004_StartGoalSwap,13,0.4,4,100,7,0.07,46
grid_size13_complexity0.40_0004_TransposeEnv,13,0.4,4,100,11,0.11,46
grid_size13_complexity0.40_0005_ReflectEnv,13,0.4,5,100,16,0.16,43
grid_size13_complexity0.40_0005_RotateEnv,13,0.4,5,100,16,0.16,43
grid_size13_complexity0.40_0005_StartGoalSwap,13,0.4,5,100,11,0.11,44
grid_size13_complexity0.40_0005_TransposeEnv,13,0.4,5,100,13,0.13,43
grid_size13_complexity0.40_0006_ReflectEnv,13,0.4,6,100,13,0.13,45
grid_size13_complexity0.40_0006_RotateEnv,13,0.4,6,100,16,0.16,45
grid_size13_complexity0.40_0006_StartGoalSwap,13,0.4,6,100,12,0.12,45
grid_size13_complexity0.40_0006_TransposeEnv,13,0.4,6,100,15,0.15,45
grid_size13_complexity0.40_0007_ReflectEnv,13,0.4,7,100,17,0.17,47
grid_size13_complexity0.40_0007_RotateEnv,13,0.4,7,100,8,0.08,47
