grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells
grid_size15_complexity0.20_0007_StartGoalSwap,15,0.2,7,153,22,0.1437908496732026,103
grid_size15_complexity0.20_0007_TransposeEnv,15,0.2,7,153,11,0.0718954248366013,97
grid_size15_complexity0.20_0008_ReflectEnv,15,0.2,8,153,12,0.0784313725490196,98
grid_size15_complexity0.20_0008_RotateEnv,15,0.2,8,153,8,0.05228758169934641,98
grid_size15_complexity0.20_0008_StartGoalSwap,15,0.2,8,153,10,0.06535947712418301,103
grid_size15_complexity0.20_0008_TransposeEnv,15,0.2,8,153,13,0.08496732026143791,98
grid_size15_complexity0.20_0009_ReflectEnv,15,0.2,9,153,17,0.1111111111111111,91
grid_size15_complexity0.20_0009_RotateEnv,15,0.2,9,153,11,0.0718954248366013,91
grid_size15_complexity0.20_0009_StartGoalSwap,15,0.2,9,153,11,0.0718954248366013,99
grid_size15_complexity0.20_0009_TransposeEnv,15,0.2,9,153,10,0.06535947712418301,91
grid_size15_complexity0.40_0000_ReflectEnv,15,0.4,0,139,14,0.10071942446043165,67
grid_size15_complexity0.40_0000_RotateEnv,15,0.4,0,139,21,0.1510791366906475,67
grid_size15_complexity0.40_0000_StartGoalSwap,15,0.4,0,139,19,0.1366906474820144,69
grid_size15_complexity0.40_0000_TransposeEnv,15,0.4,0,139,27,0.19424460431654678,67
grid_size15_complexity0.40_0001_ReflectEnv,15,0.4,1,139,22,0.15827338129496402,66
grid_size15_complexity0.40_0001_RotateEnv,15,0.4,1,139,24,0.17266187050359713,66
grid_size15_complexity0.40_0001_StartGoalSwap,15,0.4,1,139,31,0.22302158273381295,65
grid_size15_complexity0.40_0001_TransposeEnv,15,0.4,1,139,22,0.15827338129496402,66
grid_size15_complexity0.40_0002_ReflectEnv,15,0.4,2,139,25,0.17985611510791366,64
grid_size15_complexity0.40_0002_RotateEnv,15,0.4,2,139,7,0.050359712230215826,64
grid_size15_complexity0.40_0002_StartGoalSwap,15,0.4,2,139,18,0.12949640287769784,65
grid_size15_complexity0.40_0002_TransposeEnv,15,0.4,2,139,8,0.05755395683453238,64
grid_size15_complexity0.40_0003_ReflectEnv,15,0.4,3,139,14,0.10071942446043165,58
grid_size15_complexity0.40_0003_RotateEnv,15,0.4,3,139,18,0.12949640287769784,58
grid_size15_complexity0.40_0003_StartGoalSwap,15,0.4,3,139,15,0.1079136690647482,62
grid_size15_complexity0.40_0003_TransposeEnv,15,0.4,3,139,11,0.07913669064748201,58
grid_size15_complexity0.40_0004_ReflectEnv,15,0.4,4,139,23,0.16546762589928057,69
grid_size15_complexity0.40_0004_RotateEnv,15,0.4,4,139,12,0.08633093525179857,69
grid_size15_complexity0.40_0004_StartGoalSwap,15,0.4,4,139,32,0.2302158273381295,66
grid_size15_complexity0.40_0004_TransposeEnv,15,0.4,4,139,9,0.06474820143884892,69
grid_size15_complexity0.40_0005_ReflectEnv,15,0.4,5,139,13,0.09352517985611511,70
grid_size15_complexity0.40_0005_RotateEnv,15,0.4,5,139,6,0.04316546762589928,70
grid_size15_complexity0.40_0005_StartGoalSwap,15,0.4,5,139,18,0.12949640287769784,67
grid_size15_complexity0.40_0005_TransposeEnv,15,0.4,5,139,8,0.05755395683453238,70
grid_size15_complexity0.40_0006_ReflectEnv,15,0.4,6,139,25,0.17985611510791366,74
grid_size15_complexity0.40_0006_RotateEnv,15,0.4,6,139,42,0.302158273381295,74
grid_size15_complexity0.40_0006_StartGoalSwap,15,0.4,6,139,30,0.2158273381294964,71
grid_size15_complexity0.40_0006_TransposeEnv,15,0.4,6,139,21,0.1510791366906475,74
grid_size15_complexity0.40_0007_ReflectEnv,15,0.4,7,139,21,0.1510791366906475,62
grid_size15_complexity0.40_0007_RotateEnv,15,0.4,7,139,28,0.2014388489208633,62
grid_size15_complexity0.40_0007_StartGoalSwap,15,0.4,7,139,31,0.22302158273381295,62
grid_size15_complexity0.40_0007_TransposeEnv,15,0.4,7,139,20,0.14388489208633093,62
grid_size15_complexity0.40_0008_ReflectEnv,15,0.4,8,139,13,0.09352517985611511,69
grid_size15_complexity0.40_0008_RotateEnv,15,0.4,8,139,15,0.1079136690647482,69
grid_size15_complexity0.40_0008_StartGoalSwap,15,0.4,8,139,13,0.09352517985611511,69
grid_size15_complexity0.40_0008_TransposeEnv,15,0.4,8,139,11,0.07913669064748201,69
grid_size15_complexity0.40_0009_ReflectEnv,15,0.4,9,139,21,0.1510791366906475,64
grid_size15_complexity0.40_0009_RotateEnv,15,0.4,9,139,17,0.1223021582733813,64
grid_size15_complexity0.40_0009_StartGoalSwap,15,0.4,9,139,29,0.20863309352517986,66
grid_size15_complexity0.40_0009_TransposeEnv,15,0.4,9,139,27,0.19424460431654678,64
