grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells
grid_size13_complexity0.40_0007_StartGoalSwap,13,0.4,7,100,10,0.1,47
grid_size13_complexity0.40_0007_TransposeEnv,13,0.4,7,100,6,0.06,47
grid_size13_complexity0.40_0008_ReflectEnv,13,0.4,8,100,9,0.09,41
grid_size13_complexity0.40_0008_RotateEnv,13,0.4,8,100,5,0.05,41
grid_size13_complexity0.40_0008_StartGoalSwap,13,0.4,8,100,11,0.11,40
grid_size13_complexity0.40_0008_TransposeEnv,13,0.4,8,100,6,0.06,41
grid_size13_complexity0.40_0009_ReflectEnv,13,0.4,9,100,6,0.06,45
grid_size13_complexity0.40_0009_RotateEnv,13,0.4,9,100,6,0.06,45
grid_size13_complexity0.40_0009_StartGoalSwap,13,0.4,9,100,11,0.11,46
grid_size13_complexity0.40_0009_TransposeEnv,13,0.4,9,100,5,0.05,45
grid_size13_complexity0.60_0000_ReflectEnv,13,0.6,0,90,11,0.12222222222222222,28
grid_size13_complexity0.60_0000_RotateEnv,13,0.6,0,90,11,0.12222222222222222,28
grid_size13_complexity0.60_0000_StartGoalSwap,13,0.6,0,90,19,0.2111111111111111,28
grid_size13_complexity0.60_0000_TransposeEnv,13,0.6,0,90,18,0.2,28
grid_size13_complexity0.60_0001_ReflectEnv,13,0.6,1,90,21,0.23333333333333334,29
grid_size13_complexity0.60_0001_RotateEnv,13,0.6,1,90,17,0.18888888888888888,29
grid_size13_complexity0.60_0001_StartGoalSwap,13,0.6,1,90,11,0.12222222222222222,27
grid_size13_complexity0.60_0001_TransposeEnv,13,0.6,1,90,10,0.1111111111111111,29
grid_size13_complexity0.60_0002_ReflectEnv,13,0.6,2,90,6,0.06666666666666667,31
grid_size13_complexity0.60_0002_RotateEnv,13,0.6,2,90,13,0.14444444444444443,31
grid_size13_complexity0.60_0002_StartGoalSwap,13,0.6,2,90,15,0.16666666666666666,30
grid_size13_complexity0.60_0002_TransposeEnv,13,0.6,2,90,11,0.12222222222222222,31
grid_size13_complexity0.60_0003_ReflectEnv,13,0.6,3,90,13,0.14444444444444443,31
grid_size13_complexity0.60_0003_RotateEnv,13,0.6,3,90,11,0.12222222222222222,31
grid_size13_complexity0.60_0003_StartGoalSwap,13,0.6,3,90,12,0.13333333333333333,30
grid_size13_complexity0.60_0003_TransposeEnv,13,0.6,3,90,11,0.12222222222222222,31
grid_size13_complexity0.60_0004_ReflectEnv,13,0.6,4,90,17,0.18888888888888888,29
grid_size13_complexity0.60_0004_RotateEnv,13,0.6,4,90,13,0.14444444444444443,29
grid_size13_complexity0.60_0004_StartGoalSwap,13,0.6,4,90,22,0.24444444444444444,29
grid_size13_complexity0.60_0004_TransposeEnv,13,0.6,4,90,11,0.12222222222222222,29
grid_size13_complexity0.60_0005_ReflectEnv,13,0.6,5,90,16,0.17777777777777778,27
grid_size13_complexity0.60_0005_RotateEnv,13,0.6,5,90,9,0.1,27
grid_size13_complexity0.60_0005_StartGoalSwap,13,0.6,5,90,8,0.08888888888888889,25
grid_size13_complexity0.60_0005_TransposeEnv,13,0.6,5,90,8,0.08888888888888889,27
grid_size13_complexity0.60_0006_ReflectEnv,13,0.6,6,90,15,0.16666666666666666,29
grid_size13_complexity0.60_0006_RotateEnv,13,0.6,6,90,15,0.16666666666666666,29
grid_size13_complexity0.60_0006_StartGoalSwap,13,0.6,6,90,12,0.13333333333333333,28
grid_size13_complexity0.60_0006_TransposeEnv,13,0.6,6,90,20,0.2222222222222222,29
grid_size13_complexity0.60_0007_ReflectEnv,13,0.6,7,90,12,0.13333333333333333,27
grid_size13_complexity0.60_0007_RotateEnv,13,0.6,7,90,8,0.08888888888888889,27
grid_size13_complexity0.60_0007_StartGoalSwap,13,0.6,7,90,11,0.12222222222222222,26
grid_size13_complexity0.60_0007_TransposeEnv,13,0.6,7,90,11,0.12222222222222222,27
grid_size13_complexity0.60_0008_ReflectEnv,13,0.6,8,90,8,0.08888888888888889,29
grid_size13_complexity0.60_0008_RotateEnv,13,0.6,8,90,15,0.16666666666666666,29
grid_size13_complexity0.60_0008_StartGoalSwap,13,0.6,8,90,24,0.26666666666666666,27
grid_size13_complexity0.60_0008_TransposeEnv,13,0.6,8,90,15,0.16666666666666666,29
grid_size13_complexity0.60_0009_ReflectEnv,13,0.6,9,90,26,0.28888888888888886,27
grid_size13_complexity0.60_0009_RotateEnv,13,0.6,9,90,21,0.23333333333333334,27
grid_size13_complexity0.60_0009_StartGoalSwap,13,0.6,9,90,26,0.28888888888888886,27
grid_size13_complexity0.60_0009_TransposeEnv,13,0.6,9,90,29,0.32222222222222224,27
