grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells
grid_size15_complexity1.00_0005_ReflectEnv,15,1.0,5,96,26,0.2708333333333333,0
grid_size15_complexity1.00_0005_RotateEnv,15,1.0,5,96,31,0.3229166666666667,0
grid_size15_complexity1.00_0005_StartGoalSwap,15,1.0,5,96,35,0.3645833333333333,0
grid_size15_complexity1.00_0005_TransposeEnv,15,1.0,5,96,35,0.3645833333333333,0
grid_size15_complexity1.00_0006_ReflectEnv,15,1.0,6,96,31,0.3229166666666667,0
grid_size15_complexity1.00_0006_RotateEnv,15,1.0,6,96,39,0.40625,0
grid_size15_complexity1.00_0006_StartGoalSwap,15,1.0,6,96,36,0.375,0
grid_size15_complexity1.00_0006_TransposeEnv,15,1.0,6,96,35,0.3645833333333333,0
grid_size15_complexity1.00_0007_ReflectEnv,15,1.0,7,96,44,0.4583333333333333,0
grid_size15_complexity1.00_0007_RotateEnv,15,1.0,7,96,41,0.4270833333333333,0
grid_size15_complexity1.00_0007_StartGoalSwap,15,1.0,7,96,29,0.3020833333333333,0
grid_size15_complexity1.00_0007_TransposeEnv,15,1.0,7,96,37,0.3854166666666667,0
grid_size15_complexity1.00_0008_ReflectEnv,15,1.0,8,96,35,0.3645833333333333,0
grid_size15_complexity1.00_0008_RotateEnv,15,1.0,8,96,39,0.40625,0
grid_size15_complexity1.00_0008_StartGoalSwap,15,1.0,8,96,36,0.375,0
grid_size15_complexity1.00_0008_TransposeEnv,15,1.0,8,96,40,0.4166666666666667,0
grid_size15_complexity1.00_0009_ReflectEnv,15,1.0,9,96,40,0.4166666666666667,0
grid_size15_complexity1.00_0009_RotateEnv,15,1.0,9,96,43,0.4479166666666667,0
grid_size15_complexity1.00_0009_StartGoalSwap,15,1.0,9,96,39,0.40625,0
grid_size15_complexity1.00_0009_TransposeEnv,15,1.0,9,96,41,0.4270833333333333,0
grid_size7_complexity0.00_0000_ReflectEnv,7,0.0,0,24,0,0.0,16
grid_size7_complexity0.00_0000_RotateEnv,7,0.0,0,24,0,0.0,16
grid_size7_complexity0.00_0000_StartGoalSwap,7,0.0,0,24,0,0.0,16
grid_size7_complexity0.00_0000_TransposeEnv,7,0.0,0,24,0,0.0,16
grid_size7_complexity0.00_0001_ReflectEnv,7,0.0,1,24,0,0.0,16
grid_size7_complexity0.00_0001_RotateEnv,7,0.0,1,24,0,0.0,16
grid_size7_complexity0.00_0001_StartGoalSwap,7,0.0,1,24,0,0.0,16
grid_size7_complexity0.00_0001_TransposeEnv,7,0.0,1,24,0,0.0,16
grid_size7_complexity0.00_0002_ReflectEnv,7,0.0,2,24,0,0.0,16
grid_size7_complexity0.00_0002_RotateEnv,7,0.0,2,24,0,0.0,16
grid_size7_complexity0.00_0002_StartGoalSwap,7,0.0,2,24,0,0.0,16
grid_size7_complexity0.00_0002_TransposeEnv,7,0.0,2,24,0,0.0,16
grid_size7_complexity0.00_0003_ReflectEnv,7,0.0,3,24,0,0.0,16
grid_size7_complexity0.00_0003_RotateEnv,7,0.0,3,24,0,0.0,16
grid_size7_complexity0.00_0003_StartGoalSwap,7,0.0,3,24,0,0.0,16
grid_size7_complexity0.00_0003_TransposeEnv,7,0.0,3,24,0,0.0,16
grid_size7_complexity0.00_0004_ReflectEnv,7,0.0,4,24,0,0.0,16
grid_size7_complexity0.00_0004_RotateEnv,7,0.0,4,24,0,0.0,16
grid_size7_complexity0.00_0004_StartGoalSwap,7,0.0,4,24,0,0.0,16
grid_size7_complexity0.00_0004_TransposeEnv,7,0.0,4,24,0,0.0,16
grid_size7_complexity0.00_0005_ReflectEnv,7,0.0,5,24,0,0.0,16
grid_size7_complexity0.00_0005_RotateEnv,7,0.0,5,24,0,0.0,16
grid_size7_complexity0.00_0005_StartGoalSwap,7,0.0,5,24,0,0.0,16
grid_size7_complexity0.00_0005_TransposeEnv,7,0.0,5,24,0,0.0,16
grid_size7_complexity0.00_0006_ReflectEnv,7,0.0,6,24,0,0.0,16
grid_size7_complexity0.00_0006_RotateEnv,7,0.0,6,24,0,0.0,16
grid_size7_complexity0.00_0006_StartGoalSwap,7,0.0,6,24,0,0.0,16
grid_size7_complexity0.00_0006_TransposeEnv,7,0.0,6,24,0,0.0,16
grid_size7_complexity0.00_0007_ReflectEnv,7,0.0,7,24,0,0.0,16
grid_size7_complexity0.00_0007_RotateEnv,7,0.0,7,24,0,0.0,16
