grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells
grid_size9_complexity0.80_0007_StartGoalSwap,9,0.8,7,33,2,0.06060606060606061,3
grid_size9_complexity0.80_0007_TransposeEnv,9,0.8,7,33,2,0.06060606060606061,3
grid_size9_complexity0.80_0008_ReflectEnv,9,0.8,8,33,3,0.09090909090909091,5
grid_size9_complexity0.80_0008_RotateEnv,9,0.8,8,33,4,0.12121212121212122,5
grid_size9_complexity0.80_0008_StartGoalSwap,9,0.8,8,33,5,0.15151515151515152,5
grid_size9_complexity0.80_0008_TransposeEnv,9,0.8,8,33,3,0.09090909090909091,5
grid_size9_complexity0.80_0009_ReflectEnv,9,0.8,9,33,2,0.06060606060606061,3
grid_size9_complexity0.80_0009_RotateEnv,9,0.8,9,33,3,0.09090909090909091,3
grid_size9_complexity0.80_0009_StartGoalSwap,9,0.8,9,33,6,0.18181818181818182,3
grid_size9_complexity0.80_0009_TransposeEnv,9,0.8,9,33,2,0.06060606060606061,3
grid_size9_complexity1.00_0000_ReflectEnv,9,1.0,0,30,2,0.06666666666666667,0
grid_size9_complexity1.00_0000_RotateEnv,9,1.0,0,30,3,0.1,0
grid_size9_complexity1.00_0000_StartGoalSwap,9,1.0,0,30,1,0.03333333333333333,0
grid_size9_complexity1.00_0000_TransposeEnv,9,1.0,0,30,3,0.1,0
grid_size9_complexity1.00_0001_ReflectEnv,9,1.0,1,30,3,0.1,0
grid_size9_complexity1.00_0001_RotateEnv,9,1.0,1,30,0,0.0,0
grid_size9_complexity1.00_0001_StartGoalSwap,9,1.0,1,30,5,0.16666666666666666,0
grid_size9_complexity1.00_0001_TransposeEnv,9,1.0,1,30,3,0.1,0
grid_size9_complexity1.00_0002_ReflectEnv,9,1.0,2,30,10,0.3333333333333333,0
grid_size9_complexity1.00_0002_RotateEnv,9,1.0,2,30,2,0.06666666666666667,0
grid_size9_complexity1.00_0002_StartGoalSwap,9,1.0,2,30,2,0.06666666666666667,0
grid_size9_complexity1.00_0002_TransposeEnv,9,1.0,2,30,4,0.13333333333333333,0
grid_size9_complexity1.00_0003_ReflectEnv,9,1.0,3,30,6,0.2,0
grid_size9_complexity1.00_0003_RotateEnv,9,1.0,3,30,5,0.16666666666666666,0
grid_size9_complexity1.00_0003_StartGoalSwap,9,1.0,3,30,0,0.0,0
grid_size9_complexity1.00_0003_TransposeEnv,9,1.0,3,30,2,0.06666666666666667,0
grid_size9_complexity1.00_0004_ReflectEnv,9,1.0,4,30,1,0.03333333333333333,0
grid_size9_complexity1.00_0004_RotateEnv,9,1.0,4,30,4,0.13333333333333333,0
grid_size9_complexity1.00_0004_StartGoalSwap,9,1.0,4,30,7,0.23333333333333334,0
grid_size9_complexity1.00_0004_TransposeEnv,9,1.0,4,30,1,0.03333333333333333,0
grid_size9_complexity1.00_0005_ReflectEnv,9,1.0,5,30,4,0.13333333333333333,0
grid_size9_complexity1.00_0005_RotateEnv,9,1.0,5,30,3,0.1,0
grid_size9_complexity1.00_0005_StartGoalSwap,9,1.0,5,30,1,0.03333333333333333,0
grid_size9_complexity1.00_0005_TransposeEnv,9,1.0,5,30,2,0.06666666666666667,0
grid_size9_complexity1.00_0006_ReflectEnv,9,1.0,6,30,2,0.06666666666666667,0
grid_size9_complexity1.00_0006_RotateEnv,9,1.0,6,30,4,0.13333333333333333,0
grid_size9_complexity1.00_0006_StartGoalSwap,9,1.0,6,30,1,0.03333333333333333,0
grid_size9_complexity1.00_0006_TransposeEnv,9,1.0,6,30,6,0.2,0
grid_size9_complexity1.00_0007_ReflectEnv,9,1.0,7,30,1,0.03333333333333333,0
grid_size9_complexity1.00_0007_RotateEnv,9,1.0,7,30,1,0.03333333333333333,0
grid_size9_complexity1.00_0007_StartGoalSwap,9,1.0,7,30,3,0.1,0
grid_size9_complexity1.00_0007_TransposeEnv,9,1.0,7,30,1,0.03333333333333333,0
grid_size9_complexity1.00_0008_ReflectEnv,9,1.0,8,30,5,0.16666666666666666,0
grid_size9_complexity1.00_0008_RotateEnv,9,1.0,8,30,6,0.2,0
grid_size9_complexity1.00_0008_StartGoalSwap,9,1.0,8,30,4,0.13333333333333333,0
grid_size9_complexity1.00_0008_TransposeEnv,9,1.0,8,30,1,0.03333333333333333,0
grid_size9_complexity1.00_0009_ReflectEnv,9,1.0,9,30,0,0.0,0
grid_size9_complexity1.00_0009_RotateEnv,9,1.0,9,30,2,0.06666666666666667,0
grid_size9_complexity1.00_0009_StartGoalSwap,9,1.0,9,30,3,0.1,0
grid_size9_complexity1.00_0009_TransposeEnv,9,1.0,9,30,1,0.03333333333333333,0
