grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells
grid_size13_complexity0.80_0007_StartGoalSwap,13,0.8,7,79,14,0.17721518987341772,13
grid_size13_complexity0.80_0007_TransposeEnv,13,0.8,7,79,19,0.24050632911392406,13
grid_size13_complexity0.80_0008_ReflectEnv,13,0.8,8,79,19,0.24050632911392406,14
grid_size13_complexity0.80_0008_RotateEnv,13,0.8,8,79,31,0.3924050632911392,14
grid_size13_complexity0.80_0008_StartGoalSwap,13,0.8,8,79,39,0.4936708860759494,14
grid_size13_complexity0.80_0008_TransposeEnv,13,0.8,8,79,17,0.21518987341772153,14
grid_size13_complexity0.80_0009_ReflectEnv,13,0.8,9,79,34,0.43037974683544306,10
grid_size13_complexity0.80_0009_StartGoalSwap,13,0.8,9,79,24,0.3037974683544304,10
grid_size13_complexity0.80_0009_TransposeEnv,13,0.8,9,79,17,0.21518987341772153,10
grid_size13_complexity1.00_0000_ReflectEnv,13,1.0,0,70,17,0.24285714285714285,0
grid_size13_complexity1.00_0000_StartGoalSwap,13,1.0,0,70,21,0.3,0
grid_size13_complexity1.00_0001_ReflectEnv,13,1.0,1,70,26,0.37142857142857144,0
grid_size13_complexity1.00_0001_RotateEnv,13,1.0,1,70,16,0.22857142857142856,0
grid_size13_complexity1.00_0001_TransposeEnv,13,1.0,1,70,25,0.35714285714285715,0
grid_size13_complexity1.00_0002_RotateEnv,13,1.0,2,70,22,0.3142857142857143,0
grid_size13_complexity1.00_0002_StartGoalSwap,13,1.0,2,70,28,0.4,0
grid_size13_complexity1.00_0002_TransposeEnv,13,1.0,2,70,33,0.4714285714285714,0
grid_size13_complexity1.00_0003_RotateEnv,13,1.0,3,70,25,0.35714285714285715,0
grid_size13_complexity1.00_0003_StartGoalSwap,13,1.0,3,70,26,0.37142857142857144,0
grid_size13_complexity1.00_0003_TransposeEnv,13,1.0,3,70,32,0.45714285714285713,0
grid_size13_complexity1.00_0004_ReflectEnv,13,1.0,4,70,23,0.32857142857142857,0
grid_size13_complexity1.00_0004_TransposeEnv,13,1.0,4,70,28,0.4,0
grid_size13_complexity1.00_0005_ReflectEnv,13,1.0,5,70,32,0.45714285714285713,0
grid_size13_complexity1.00_0005_RotateEnv,13,1.0,5,70,20,0.2857142857142857,0
grid_size13_complexity1.00_0005_StartGoalSwap,13,1.0,5,70,30,0.42857142857142855,0
grid_size13_complexity1.00_0005_TransposeEnv,13,1.0,5,70,30,0.42857142857142855,0
grid_size13_complexity1.00_0006_RotateEnv,13,1.0,6,70,19,0.2714285714285714,0
grid_size13_complexity1.00_0006_StartGoalSwap,13,1.0,6,70,31,0.44285714285714284,0
grid_size13_complexity1.00_0007_RotateEnv,13,1.0,7,70,28,0.4,0
grid_size13_complexity1.00_0007_StartGoalSwap,13,1.0,7,70,24,0.34285714285714286,0
grid_size13_complexity1.00_0008_ReflectEnv,13,1.0,8,70,27,0.38571428571428573,0
grid_size13_complexity1.00_0008_RotateEnv,13,1.0,8,70,29,0.4142857142857143,0
grid_size13_complexity1.00_0008_StartGoalSwap,13,1.0,8,70,29,0.4142857142857143,0
grid_size13_complexity1.00_0008_TransposeEnv,13,1.0,8,70,32,0.45714285714285713,0
grid_size13_complexity1.00_0009_ReflectEnv,13,1.0,9,70,20,0.2857142857142857,0
grid_size13_complexity1.00_0009_RotateEnv,13,1.0,9,70,24,0.34285714285714286,0
grid_size13_complexity1.00_0009_StartGoalSwap,13,1.0,9,70,22,0.3142857142857143,0
grid_size13_complexity1.00_0009_TransposeEnv,13,1.0,9,70,24,0.34285714285714286,0
grid_size15_complexity0.00_0000_ReflectEnv,15,0.0,0,168,0,0.0,144
grid_size15_complexity0.00_0000_RotateEnv,15,0.0,0,168,0,0.0,144
grid_size15_complexity0.00_0000_StartGoalSwap,15,0.0,0,168,0,0.0,144
grid_size15_complexity0.00_0000_TransposeEnv,15,0.0,0,168,0,0.0,144
grid_size15_complexity0.00_0001_ReflectEnv,15,0.0,1,168,0,0.0,144
grid_size15_complexity0.00_0001_StartGoalSwap,15,0.0,1,168,1,0.005952380952380952,144
grid_size15_complexity0.00_0001_TransposeEnv,15,0.0,1,168,0,0.0,144
grid_size15_complexity0.00_0002_RotateEnv,15,0.0,2,168,0,0.0,144
grid_size15_complexity0.00_0003_ReflectEnv,15,0.0,3,168,1,0.005952380952380952,144
grid_size15_complexity0.00_0003_RotateEnv,15,0.0,3,168,0,0.0,144
grid_size15_complexity0.00_0003_StartGoalSwap,15,0.0,3,168,0,0.0,144
grid_size15_complexity0.00_0003_TransposeEnv,15,0.0,3,168,1,0.005952380952380952,144
