grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells
grid_size15_complexity0.60_0009_TransposeEnv,15,0.6,9,124,39,0.31451612903225806,37
grid_size15_complexity0.80_0000_ReflectEnv,15,0.8,0,110,47,0.42727272727272725,15
grid_size15_complexity0.80_0000_RotateEnv,15,0.8,0,110,33,0.3,15
grid_size15_complexity0.80_0000_TransposeEnv,15,0.8,0,110,44,0.4,15
grid_size15_complexity0.80_0001_StartGoalSwap,15,0.8,1,110,32,0.2909090909090909,16
grid_size15_complexity0.80_0001_TransposeEnv,15,0.8,1,110,34,0.3090909090909091,16
grid_size15_complexity0.80_0002_ReflectEnv,15,0.8,2,110,43,0.39090909090909093,16
grid_size15_complexity0.80_0002_RotateEnv,15,0.8,2,110,30,0.2727272727272727,16
grid_size15_complexity0.80_0002_StartGoalSwap,15,0.8,2,110,51,0.4636363636363636,17
grid_size15_complexity0.80_0003_ReflectEnv,15,0.8,3,110,36,0.32727272727272727,22
grid_size15_complexity0.80_0003_RotateEnv,15,0.8,3,110,53,0.4818181818181818,22
grid_size15_complexity0.80_0003_StartGoalSwap,15,0.8,3,110,32,0.2909090909090909,22
grid_size15_complexity0.80_0003_TransposeEnv,15,0.8,3,110,32,0.2909090909090909,22
grid_size15_complexity0.80_0004_ReflectEnv,15,0.8,4,110,52,0.4727272727272727,15
grid_size15_complexity0.80_0004_RotateEnv,15,0.8,4,110,42,0.38181818181818183,15
grid_size15_complexity0.80_0004_StartGoalSwap,15,0.8,4,110,35,0.3181818181818182,15
grid_size15_complexity0.80_0004_TransposeEnv,15,0.8,4,110,52,0.4727272727272727,15
grid_size15_complexity0.80_0006_ReflectEnv,15,0.8,6,110,44,0.4,19
grid_size15_complexity0.80_0006_RotateEnv,15,0.8,6,110,56,0.509090909090909,19
grid_size15_complexity0.80_0006_StartGoalSwap,15,0.8,6,110,34,0.3090909090909091,18
grid_size15_complexity0.80_0006_TransposeEnv,15,0.8,6,110,49,0.44545454545454544,19
grid_size15_complexity0.80_0007_ReflectEnv,15,0.8,7,110,38,0.34545454545454546,14
grid_size15_complexity0.80_0007_RotateEnv,15,0.8,7,110,31,0.2818181818181818,14
grid_size15_complexity0.80_0007_StartGoalSwap,15,0.8,7,110,36,0.32727272727272727,16
grid_size15_complexity0.80_0007_TransposeEnv,15,0.8,7,110,44,0.4,14
grid_size15_complexity0.80_0008_ReflectEnv,15,0.8,8,110,43,0.39090909090909093,19
grid_size15_complexity0.80_0008_RotateEnv,15,0.8,8,110,46,0.41818181818181815,19
grid_size15_complexity0.80_0008_StartGoalSwap,15,0.8,8,110,43,0.39090909090909093,20
grid_size15_complexity0.80_0008_TransposeEnv,15,0.8,8,110,42,0.38181818181818183,19
grid_size15_complexity0.80_0009_RotateEnv,15,0.8,9,110,22,0.2,15
grid_size15_complexity0.80_0009_StartGoalSwap,15,0.8,9,110,40,0.36363636363636365,16
grid_size15_complexity1.00_0000_ReflectEnv,15,1.0,0,96,50,0.5208333333333334,0
grid_size15_complexity1.00_0000_RotateEnv,15,1.0,0,96,36,0.375,0
grid_size15_complexity1.00_0000_TransposeEnv,15,1.0,0,96,38,0.3958333333333333,0
grid_size15_complexity1.00_0001_RotateEnv,15,1.0,1,96,33,0.34375,0
grid_size15_complexity1.00_0001_StartGoalSwap,15,1.0,1,96,42,0.4375,0
grid_size15_complexity1.00_0001_TransposeEnv,15,1.0,1,96,37,0.3854166666666667,0
grid_size15_complexity1.00_0002_ReflectEnv,15,1.0,2,96,44,0.4583333333333333,0
grid_size15_complexity1.00_0002_RotateEnv,15,1.0,2,96,46,0.4791666666666667,0
grid_size15_complexity1.00_0002_StartGoalSwap,15,1.0,2,96,42,0.4375,0
grid_size15_complexity1.00_0002_TransposeEnv,15,1.0,2,96,47,0.4895833333333333,0
grid_size15_complexity1.00_0003_ReflectEnv,15,1.0,3,96,46,0.4791666666666667,0
grid_size15_complexity1.00_0003_StartGoalSwap,15,1.0,3,96,46,0.4791666666666667,0
grid_size15_complexity1.00_0004_ReflectEnv,15,1.0,4,96,32,0.3333333333333333,0
grid_size15_complexity1.00_0004_RotateEnv,15,1.0,4,96,52,0.5416666666666666,0
grid_size15_complexity1.00_0004_StartGoalSwap,15,1.0,4,96,37,0.3854166666666667,0
grid_size15_complexity1.00_0005_RotateEnv,15,1.0,5,96,47,0.4895833333333333,0
grid_size15_complexity1.00_0006_ReflectEnv,15,1.0,6,96,34,0.3541666666666667,0
grid_size15_complexity1.00_0006_RotateEnv,15,1.0,6,96,37,0.3854166666666667,0
grid_size15_complexity1.00_0006_StartGoalSwap,15,1.0,6,96,39,0.40625,0
