grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells
grid_size15_complexity0.00_0004_ReflectEnv,15,0.0,4,168,0,0.0,144
grid_size15_complexity0.00_0004_RotateEnv,15,0.0,4,168,0,0.0,144
grid_size15_complexity0.00_0004_StartGoalSwap,15,0.0,4,168,0,0.0,144
grid_size15_complexity0.00_0004_TransposeEnv,15,0.0,4,168,0,0.0,144
grid_size15_complexity0.00_0005_ReflectEnv,15,0.0,5,168,0,0.0,144
grid_size15_complexity0.00_0005_StartGoalSwap,15,0.0,5,168,2,0.011904761904761904,144
grid_size15_complexity0.00_0006_RotateEnv,15,0.0,6,168,0,0.0,144
grid_size15_complexity0.00_0006_TransposeEnv,15,0.0,6,168,0,0.0,144
grid_size15_complexity0.00_0007_ReflectEnv,15,0.0,7,168,1,0.005952380952380952,144
grid_size15_complexity0.00_0007_RotateEnv,15,0.0,7,168,0,0.0,144
grid_size15_complexity0.00_0007_TransposeEnv,15,0.0,7,168,2,0.011904761904761904,144
grid_size15_complexity0.00_0008_ReflectEnv,15,0.0,8,168,0,0.0,144
grid_size15_complexity0.00_0008_RotateEnv,15,0.0,8,168,0,0.0,144
grid_size15_complexity0.00_0008_TransposeEnv,15,0.0,8,168,0,0.0,144
grid_size15_complexity0.00_0009_ReflectEnv,15,0.0,9,168,0,0.0,144
grid_size15_complexity0.00_0009_StartGoalSwap,15,0.0,9,168,0,0.0,144
grid_size15_complexity0.20_0000_ReflectEnv,15,0.2,0,153,10,0.06535947712418301,104
grid_size15_complexity0.20_0000_StartGoalSwap,15,0.2,0,153,20,0.13071895424836602,104
grid_size15_complexity0.20_0001_RotateEnv,15,0.2,1,153,17,0.1111111111111111,96
grid_size15_complexity0.20_0001_StartGoalSwap,15,0.2,1,153,13,0.08496732026143791,101
grid_size15_complexity0.20_0002_ReflectEnv,15,0.2,2,153,17,0.1111111111111111,99
grid_size15_complexity0.20_0002_RotateEnv,15,0.2,2,153,26,0.16993464052287582,99
grid_size15_complexity0.20_0002_TransposeEnv,15,0.2,2,153,20,0.13071895424836602,99
grid_size15_complexity0.20_0003_ReflectEnv,15,0.2,3,153,18,0.11764705882352941,104
grid_size15_complexity0.20_0003_RotateEnv,15,0.2,3,153,7,0.0457516339869281,104
grid_size15_complexity0.20_0003_StartGoalSwap,15,0.2,3,153,31,0.20261437908496732,100
grid_size15_complexity0.20_0003_TransposeEnv,15,0.2,3,153,10,0.06535947712418301,104
grid_size15_complexity0.20_0004_ReflectEnv,15,0.2,4,153,12,0.0784313725490196,99
grid_size15_complexity0.20_0004_StartGoalSwap,15,0.2,4,153,17,0.1111111111111111,96
grid_size15_complexity0.20_0004_TransposeEnv,15,0.2,4,153,17,0.1111111111111111,99
grid_size15_complexity0.20_0005_RotateEnv,15,0.2,5,153,6,0.0392156862745098,101
grid_size15_complexity0.20_0005_StartGoalSwap,15,0.2,5,153,17,0.1111111111111111,98
grid_size15_complexity0.20_0005_TransposeEnv,15,0.2,5,153,24,0.1568627450980392,101
grid_size15_complexity0.20_0006_ReflectEnv,15,0.2,6,153,21,0.13725490196078433,100
grid_size15_complexity0.20_0006_RotateEnv,15,0.2,6,153,25,0.16339869281045752,100
grid_size15_complexity0.20_0006_StartGoalSwap,15,0.2,6,153,12,0.0784313725490196,102
grid_size15_complexity0.20_0006_TransposeEnv,15,0.2,6,153,8,0.05228758169934641,100
grid_size15_complexity0.20_0007_ReflectEnv,15,0.2,7,153,18,0.11764705882352941,97
grid_size15_complexity0.20_0007_RotateEnv,15,0.2,7,153,17,0.1111111111111111,97
grid_size15_complexity0.20_0008_ReflectEnv,15,0.2,8,153,16,0.10457516339869281,98
grid_size15_complexity0.20_0008_TransposeEnv,15,0.2,8,153,10,0.06535947712418301,98
grid_size15_complexity0.20_0009_RotateEnv,15,0.2,9,153,19,0.12418300653594772,91
grid_size15_complexity0.20_0009_StartGoalSwap,15,0.2,9,153,13,0.08496732026143791,99
grid_size15_complexity0.20_0009_TransposeEnv,15,0.2,9,153,15,0.09803921568627451,91
grid_size15_complexity0.40_0000_ReflectEnv,15,0.4,0,139,25,0.17985611510791366,67
grid_size15_complexity0.40_0000_RotateEnv,15,0.4,0,139,19,0.1366906474820144,67
grid_size15_complexity0.40_0000_StartGoalSwap,15,0.4,0,139,22,0.15827338129496402,69
grid_size15_complexity0.40_0000_TransposeEnv,15,0.4,0,139,34,0.2446043165467626,67
grid_size15_complexity0.40_0001_RotateEnv,15,0.4,1,139,26,0.18705035971223022,66
grid_size15_complexity0.40_0001_TransposeEnv,15,0.4,1,139,27,0.19424460431654678,66
