grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells
grid_size15_complexity0.40_0002_ReflectEnv,15,0.4,2,139,19,0.1366906474820144,64
grid_size15_complexity0.40_0002_RotateEnv,15,0.4,2,139,32,0.2302158273381295,64
grid_size15_complexity0.40_0002_StartGoalSwap,15,0.4,2,139,23,0.16546762589928057,65
grid_size15_complexity0.40_0003_ReflectEnv,15,0.4,3,139,20,0.14388489208633093,58
grid_size15_complexity0.40_0003_StartGoalSwap,15,0.4,3,139,29,0.20863309352517986,62
grid_size15_complexity0.40_0004_ReflectEnv,15,0.4,4,139,27,0.19424460431654678,69
grid_size15_complexity0.40_0004_TransposeEnv,15,0.4,4,139,19,0.1366906474820144,69
grid_size15_complexity0.40_0005_RotateEnv,15,0.4,5,139,18,0.12949640287769784,70
grid_size15_complexity0.40_0005_StartGoalSwap,15,0.4,5,139,35,0.2517985611510791,67
grid_size15_complexity0.40_0006_ReflectEnv,15,0.4,6,139,46,0.33093525179856115,74
grid_size15_complexity0.40_0006_RotateEnv,15,0.4,6,139,34,0.2446043165467626,74
grid_size15_complexity0.40_0006_StartGoalSwap,15,0.4,6,139,38,0.2733812949640288,71
grid_size15_complexity0.40_0006_TransposeEnv,15,0.4,6,139,34,0.2446043165467626,74
grid_size15_complexity0.40_0007_ReflectEnv,15,0.4,7,139,34,0.2446043165467626,62
grid_size15_complexity0.40_0007_StartGoalSwap,15,0.4,7,139,38,0.2733812949640288,62
grid_size15_complexity0.40_0007_TransposeEnv,15,0.4,7,139,35,0.2517985611510791,62
grid_size15_complexity0.40_0008_ReflectEnv,15,0.4,8,139,19,0.1366906474820144,69
grid_size15_complexity0.40_0008_StartGoalSwap,15,0.4,8,139,20,0.14388489208633093,69
grid_size15_complexity0.40_0008_TransposeEnv,15,0.4,8,139,11,0.07913669064748201,69
grid_size15_complexity0.40_0009_RotateEnv,15,0.4,9,139,24,0.17266187050359713,64
grid_size15_complexity0.40_0009_StartGoalSwap,15,0.4,9,139,27,0.19424460431654678,66
grid_size15_complexity0.60_0000_ReflectEnv,15,0.6,0,124,26,0.20967741935483872,38
grid_size15_complexity0.60_0000_RotateEnv,15,0.6,0,124,40,0.3225806451612903,38
grid_size15_complexity0.60_0000_StartGoalSwap,15,0.6,0,124,35,0.28225806451612906,39
grid_size15_complexity0.60_0001_ReflectEnv,15,0.6,1,124,32,0.25806451612903225,40
grid_size15_complexity0.60_0001_RotateEnv,15,0.6,1,124,28,0.22580645161290322,40
grid_size15_complexity0.60_0001_TransposeEnv,15,0.6,1,124,26,0.20967741935483872,40
grid_size15_complexity0.60_0002_StartGoalSwap,15,0.6,2,124,30,0.24193548387096775,38
grid_size15_complexity0.60_0002_TransposeEnv,15,0.6,2,124,22,0.1774193548387097,39
grid_size15_complexity0.60_0003_ReflectEnv,15,0.6,3,124,24,0.1935483870967742,36
grid_size15_complexity0.60_0003_RotateEnv,15,0.6,3,124,26,0.20967741935483872,36
grid_size15_complexity0.60_0003_StartGoalSwap,15,0.6,3,124,29,0.23387096774193547,34
grid_size15_complexity0.60_0003_TransposeEnv,15,0.6,3,124,36,0.2903225806451613,36
grid_size15_complexity0.60_0004_ReflectEnv,15,0.6,4,124,44,0.3548387096774194,43
grid_size15_complexity0.60_0004_RotateEnv,15,0.6,4,124,43,0.3467741935483871,43
grid_size15_complexity0.60_0004_TransposeEnv,15,0.6,4,124,27,0.21774193548387097,43
grid_size15_complexity0.60_0005_ReflectEnv,15,0.6,5,124,41,0.33064516129032256,37
grid_size15_complexity0.60_0005_StartGoalSwap,15,0.6,5,124,25,0.20161290322580644,38
grid_size15_complexity0.60_0005_TransposeEnv,15,0.6,5,124,27,0.21774193548387097,37
grid_size15_complexity0.60_0006_StartGoalSwap,15,0.6,6,124,29,0.23387096774193547,38
grid_size15_complexity0.60_0006_TransposeEnv,15,0.6,6,124,41,0.33064516129032256,37
grid_size15_complexity0.60_0007_ReflectEnv,15,0.6,7,124,26,0.20967741935483872,38
grid_size15_complexity0.60_0007_RotateEnv,15,0.6,7,124,41,0.33064516129032256,38
grid_size15_complexity0.60_0007_StartGoalSwap,15,0.6,7,124,34,0.27419354838709675,42
grid_size15_complexity0.60_0008_ReflectEnv,15,0.6,8,124,22,0.1774193548387097,35
grid_size15_complexity0.60_0008_RotateEnv,15,0.6,8,124,30,0.24193548387096775,35
grid_size15_complexity0.60_0008_StartGoalSwap,15,0.6,8,124,35,0.28225806451612906,36
grid_size15_complexity0.60_0008_TransposeEnv,15,0.6,8,124,34,0.27419354838709675,35
grid_size15_complexity0.60_0009_ReflectEnv,15,0.6,9,124,41,0.33064516129032256,37
grid_size15_complexity0.60_0009_StartGoalSwap,15,0.6,9,124,37,0.29838709677419356,37
