grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells
grid_size13_complexity0.40_0004,13,0.4,4,100,4,0.04,46
grid_size13_complexity0.40_0005,13,0.4,5,100,8,0.08,43
grid_size13_complexity0.40_0006,13,0.4,6,100,10,0.1,45
grid_size13_complexity0.40_0007,13,0.4,7,100,5,0.05,47
grid_size13_complexity0.40_0008,13,0.4,8,100,15,0.15,41
grid_size13_complexity0.40_0009,13,0.4,9,100,9,0.09,45
grid_size13_complexity0.60_0000,13,0.6,0,90,16,0.17777777777777778,28
grid_size13_complexity0.60_0001,13,0.6,1,90,15,0.16666666666666666,29
grid_size13_complexity0.60_0002,13,0.6,2,90,13,0.14444444444444443,31
grid_size13_complexity0.60_0003,13,0.6,3,90,14,0.15555555555555556,31
grid_size13_complexity0.60_0004,13,0.6,4,90,16,0.17777777777777778,29
grid_size13_complexity0.60_0005,13,0.6,5,90,13,0.14444444444444443,27
grid_size13_complexity0.60_0006,13,0.6,6,90,15,0.16666666666666666,29
grid_size13_complexity0.60_0007,13,0.6,7,90,26,0.28888888888888886,27
grid_size13_complexity0.60_0008,13,0.6,8,90,11,0.12222222222222222,29
grid_size13_complexity0.60_0009,13,0.6,9,90,23,0.25555555555555554,27
